domain,problem,k,iterations,relevant_plans,irrelevant_plans,unfiltered_plans,processed_plans,relevant_plans_pctg,irrelevant_plans_pctg,unfiltered_plans_pctg,planning_time,extending_plans_time,task_reformulation_time,independent_planning_time,global_time,planning_time_pctg,extending_plans_time_pctg,task_reformulation_time_pctg,independent_planning_time_pctg
grid,p0.pddl,100,196,4,191,0,195,0.020512820512820513,0.9794871794871794,0.0,494.0299999999998,0,318.8600000000003,80.51000000000039,916.8149571418762,0.5388546468963739,0.0,0.3477910100791004,0.08781488496979391
grid,p22.pddl,50,58,16,45,0,61,0.26229508196721313,0.7377049180327869,0.0,783.4200000000005,0,34.21999999999961,46.92999999999998,905.3935341835022,0.8652811958796467,0.0,0.03779571943912735,0.05183381394734851
grid,p19.pddl,5,5,5,0,0,5,1.0,0.0,0.0,0.7800000000000007,0,0.2999999999999994,2.6199999999999988,4.197531700134277,0.18582349240508386,0.0,0.07147057400195513,0.6241763462837424
grid,p11.pddl,50,183,8,174,0,182,0.04395604395604396,0.9560439560439561,0.0,579.2199999999999,0,237.94000000000005,71.05999999999989,917.6834096908569,0.6311762791866573,0.0,0.25928331872116517,0.07743411208004523
grid,p27.pddl,10,10,10,0,0,10,1.0,0.0,0.0,1.7899999999999978,0,0.830000000000001,5.18,8.937577486038208,0.20027798391636184,0.0,0.09286632773775459,0.5795753947970701
grid,p6.pddl,25,23,25,0,0,25,1.0,0.0,0.0,33.489999999999995,0,4.3800000000000425,18.42999999999995,59.28181433677673,0.5649287285599112,0.0,0.07388437835450688,0.3108879207930468
grid,p25.pddl,5,5,5,0,0,5,1.0,0.0,0.0,93.30999999999997,0,0.3900000000000041,4.860000000000017,99.17895269393921,0.9408246151575073,0.0,0.003932285927675831,0.04900233232949847
grid,p21.pddl,10,193,8,184,0,192,0.041666666666666664,0.9583333333333334,0.0,535.3399999999993,0,277.92000000000064,76.4800000000002,916.7861504554749,0.5839311596646976,0.0,0.3031459406993935,0.08342185357185386
grid,p5.pddl,5,3,5,0,0,5,1.0,0.0,0.0,1.2499999999999993,0,0.17999999999999994,2.590000000000001,4.301272869110107,0.2906116486998446,0.0,0.041848077412777636,0.6021473361060786
grid,p3.pddl,5,2,5,0,0,5,1.0,0.0,0.0,12.979999999999997,0,0.06999999999999984,4.290000000000001,17.83875036239624,0.7276294435602171,0.0,0.003924041683298543,0.24048769744786846
grid,p3.pddl,50,15,24,0,0,24,1.0,0.0,0.0,846.4699999999998,0,2.350000000000298,26.759999999999927,901.002191066742,0.9394760727471941,0.0,0.0026082067538792716,0.029700260737787344
grid,p5.pddl,10,60,8,59,0,67,0.11940298507462686,0.8805970149253731,0.0,793.8699999999998,0,35.810000000000436,48.36999999999969,906.3610799312592,0.8758871244341262,0.0,0.03950964002416825,0.053367251828231856
grid,p18.pddl,25,98,9,88,0,97,0.09278350515463918,0.9072164948453608,0.0,710.4200000000006,0,112.60999999999981,61.12000000000005,908.1695787906647,0.7822547865410874,0.0,0.12399666607414153,0.06730020629119571
grid,p20.pddl,100,187,12,174,0,186,0.06451612903225806,0.9354838709677419,0.0,544.2500000000007,0,271.52000000000066,74.74999999999878,916.2402861118317,0.5940035689868938,0.0,0.2963414773565854,0.08158340244698122
grid,p4.pddl,100,60,8,59,0,67,0.11940298507462686,0.8805970149253731,0.0,793.3399999999996,0,35.690000000000296,47.71000000000029,906.2812497615814,0.8753794699037483,0.0,0.039380711020325525,0.05264370195516185
grid,p17.pddl,5,5,5,0,0,5,1.0,0.0,0.0,0.6099999999999989,0,0.3000000000000005,2.22,3.5426154136657715,0.17218916782411692,0.0,0.0846831972905496,0.626655659950066
zenotravel,p33.pddl,100,1,100,0,0,100,1.0,0.0,0.0,70.01,0,0.11000000000001364,23.39999999999999,97.87192869186401,0.7153225744678705,0.0,0.0011239177716251322,0.23908796232749838
zenotravel,p33.pddl,50,1,50,0,0,50,1.0,0.0,0.0,69.71000000000001,0,0.10000000000000853,11.86,84.39753842353821,0.8259719572645511,0.0,0.0011848686806263397,0.1405254255222719
zenotravel,p29.pddl,25,1,25,0,0,25,1.0,0.0,0.0,115.6,0,0.0899999999999892,5.840000000000018,122.85580801963806,0.9409404558351995,0.0,0.0007325660988335449,0.04753540019098254
zenotravel,p4.pddl,25,1,25,0,0,25,1.0,0.0,0.0,0.3400000000000001,0,0.08000000000000007,5.100000000000001,6.378178596496582,0.05330675440583554,0.0,0.012542765742549545,0.799601316087533
zenotravel,p29.pddl,50,1,50,0,0,50,1.0,0.0,0.0,113.40000000000002,0,0.09999999999999432,11.58999999999999,127.61314034461975,0.8886232224499994,0.0,0.0007836183619488083,0.09082136814987196
zenotravel,p1.pddl,100,42,100,0,0,100,1.0,0.0,0.0,41.57999999999999,0,8.930000000000001,26.259999999999955,85.77223753929138,0.4847722432442388,0.0,0.10411294209165595,0.306159670697299
zenotravel,p19.pddl,10,1,10,0,0,10,1.0,0.0,0.0,0.18999999999999995,0,0.08000000000000007,2.04,2.8038971424102783,0.06776282807459644,0.0,0.02853171708404064,0.7275587856430357
zenotravel,p14.pddl,50,9,60,0,0,60,1.0,0.0,0.0,1.0599999999999987,0,0.8699999999999963,12.27,17.638497591018677,0.060095821343635225,0.0,0.04932392883864386,0.695637479138118
zenotravel,p37.pddl,25,1,25,0,0,25,1.0,0.0,0.0,0.43999999999999995,0,0.07999999999999985,4.980000000000001,6.42571234703064,0.0684748983827959,0.0,0.012449981524144687,0.7750113498780083
zenotravel,p13.pddl,10,1,10,0,0,10,1.0,0.0,0.0,1.6,0,0.08000000000000052,2.31,4.210863351821899,0.37996958493267985,0.0,0.018998479246634115,0.5485810882465565
zenotravel,p25.pddl,10,1,10,0,0,10,1.0,0.0,0.0,81.77,0,0.0800000000000125,2.499999999999986,85.40936422348022,0.9573891662048022,0.0,0.0009366654432725469,0.029270795102262347
zenotravel,p40.pddl,10,1,10,0,0,10,1.0,0.0,0.0,3.7600000000000002,0,0.08000000000000096,2.3099999999999987,6.42624568939209,0.5851005675376985,0.0,0.012448948245483095,0.35946338058831984
zenotravel,p35.pddl,25,1,25,0,0,25,1.0,0.0,0.0,0.9299999999999999,0,0.08999999999999964,5.300000000000001,6.964987754821777,0.13352500144112558,0.0,0.012921774333012103,0.7609489329440492
zenotravel,p31.pddl,100,1,100,0,0,100,1.0,0.0,0.0,216.76,0,0.08999999999997499,25.799999999999926,244.94066977500916,0.8849489968289277,0.0,0.0003674359185946732,0.10533162999716861
zenotravel,p4.pddl,50,1,50,0,0,50,1.0,0.0,0.0,0.3400000000000001,0,0.09000000000000008,9.860000000000003,11.965811252593994,0.028414287407909227,0.0,0.007521429019740683,0.8240143348293677
zenotravel,p29.pddl,5,1,5,0,0,5,1.0,0.0,0.0,114.36,0,0.0799999999999983,1.3599999999999852,116.14928436279297,0.9845949600756546,0.0,0.0006887687723509154,0.011709069129965685
zenotravel,p36.pddl,10,1,10,0,0,10,1.0,0.0,0.0,4.2,0,0.08000000000000007,2.4299999999999997,7.181036949157715,0.5848737486990135,0.0,0.011140452356171697,0.3383912403187149
zenotravel,p1.pddl,50,26,52,0,0,52,1.0,0.0,0.0,11.440000000000005,0,3.3700000000000063,12.779999999999994,29.96602439880371,0.3817656906285075,0.0,0.11246069732675455,0.42648300054478333
zenotravel,p1.pddl,25,14,25,0,0,25,1.0,0.0,0.0,3.7000000000000077,0,1.1599999999999995,6.209999999999994,12.254717588424683,0.30192454238969,0.0,0.09465742410055122,0.5067436238486402
zenotravel,p23.pddl,10,1,10,0,0,10,1.0,0.0,0.0,20.33,0,0.0899999999999963,2.4100000000000037,23.34356379508972,0.8709038679122499,0.0,0.0038554524403393645,0.10324044868020293
zenotravel,p8.pddl,50,8,78,0,0,78,1.0,0.0,0.0,5.369999999999999,0,0.929999999999997,13.870000000000001,21.71298313140869,0.24731746750321384,0.0,0.04283151671843355,0.6387883192308337
zenotravel,p15.pddl,25,2,25,0,0,25,1.0,0.0,0.0,0.2899999999999996,0,0.09000000000000008,4.57,6.284519672393799,0.04614513361679675,0.0,0.014320903536247301,0.7271836573405568
zenotravel,p30.pddl,100,1,100,0,0,100,1.0,0.0,0.0,5.210000000000001,0,0.09999999999999964,22.170000000000016,30.840513944625854,0.16893363091661043,0.0,0.0032424881174013395,0.71885961562788
zenotravel,p17.pddl,25,1,25,0,0,25,1.0,0.0,0.0,0.20999999999999996,0,0.07000000000000006,4.7200000000000015,6.164569854736328,0.03406563717315231,0.0,0.01135521239105078,0.7656657497965664
zenotravel,p27.pddl,100,1,100,0,0,100,1.0,0.0,0.0,50.760000000000005,0,0.10000000000000142,22.82000000000003,78.38061261177063,0.6476091256318816,0.0,0.0012758257006144419,0.2911434248802119
zenotravel,p26.pddl,100,1,100,0,0,100,1.0,0.0,0.0,72.28999999999999,0,0.09999999999999432,22.240000000000023,98.02168202400208,0.7374898951672622,0.0,0.0010201824528527047,0.22688857751445468
zenotravel,p14.pddl,10,1,10,0,0,10,1.0,0.0,0.0,0.18000000000000005,0,0.06999999999999984,1.9800000000000004,2.750758647918701,0.06543649336018373,0.0,0.02544752519562694,0.7198014269620209
zenotravel,p35.pddl,100,32,100,0,0,100,1.0,0.0,0.0,78.06000000000003,0,8.929999999999986,26.810000000000038,118.6735634803772,0.6577707596427518,0.0,0.07524843560863133,0.22591383635693302
zenotravel,p32.pddl,100,1,0,0,0,0,0,0,0,0.9400000000000002,0,0,0,899.299147605896,0.0010452584131792602,0.0,0.0,0.0
zenotravel,p20.pddl,5,1,5,0,0,5,1.0,0.0,0.0,73.77,0,0.09999999999999432,1.2700000000000102,76.98869037628174,0.9581926856977251,0.0,0.0012988920776706935,0.01649592938641888
zenotravel,p34.pddl,25,1,25,0,0,25,1.0,0.0,0.0,10.36,0,0.08000000000000007,6.1,17.68600630760193,0.5857738496648047,0.0,0.004523350190461816,0.34490545202271317
zenotravel,p18.pddl,5,1,5,0,0,5,1.0,0.0,0.0,0.19999999999999996,0,0.06999999999999984,1.1199999999999994,1.6917510032653809,0.11822070719270408,0.0,0.04137724751744634,0.6620359602791427
zenotravel,p36.pddl,25,1,25,0,0,25,1.0,0.0,0.0,4.27,0,0.08000000000000096,5.709999999999998,10.771018266677856,0.39643419909610933,0.0,0.007427338624751552,0.5301262943416355
zenotravel,p12.pddl,25,1,25,0,0,25,1.0,0.0,0.0,2.09,0,0.09999999999999964,5.559999999999999,8.228651285171509,0.2539905906289038,0.0,0.012152659838703488,0.6756878870319162
zenotravel,p8.pddl,25,7,26,0,0,26,1.0,0.0,0.0,3.3000000000000007,0,0.7199999999999984,5.34,10.233738899230957,0.32246279023671287,0.0,0.07035551786982809,0.5218034242012262
zenotravel,p22.pddl,25,1,25,0,0,25,1.0,0.0,0.0,5.119999999999999,0,0.08999999999999986,5.439999999999998,11.173876285552979,0.45821162407353594,0.0,0.008054501204417612,0.4868498505781318
zenotravel,p39.pddl,10,8,10,0,0,10,1.0,0.0,0.0,24.980000000000004,0,0.8199999999999985,3.1399999999999983,30.1466383934021,0.828616433912815,0.0,0.027200379335808926,0.10415755013956114
zenotravel,p35.pddl,10,1,10,0,0,10,1.0,0.0,0.0,0.9199999999999999,0,0.07999999999999963,2.2599999999999993,3.613015651702881,0.2546349334430331,0.0,0.02214216812548104,0.6255162495448421
zenotravel,p18.pddl,10,1,10,0,0,10,1.0,0.0,0.0,0.18999999999999995,0,0.08000000000000007,2.040000000000001,2.8120534420013428,0.06756628347175958,0.0,0.02844896146179354,0.7254485172757349
zenotravel,p27.pddl,50,1,50,0,0,50,1.0,0.0,0.0,50.89,0,0.09000000000000341,11.610000000000007,64.95825529098511,0.7834262138358649,0.0,0.001385505192478493,0.17873016982971893
zenotravel,p32.pddl,25,1,0,0,0,0,0,0,0,0.9200000000000002,0,0,0,899.2877752780914,0.0010230318094955797,0.0,0.0,0.0
zenotravel,p23.pddl,100,1,100,0,0,100,1.0,0.0,0.0,20.1,0,0.09000000000000341,22.170000000000016,45.890010833740234,0.4380038190189672,0.0,0.0019612111299357484,0.48311167500748803
zenotravel,p7.pddl,10,1,10,0,0,10,1.0,0.0,0.0,0.26,0,0.09000000000000008,2.05,2.860191583633423,0.0909030015638711,0.0,0.0314664236182631,0.7167352046382144
zenotravel,p37.pddl,10,1,10,0,0,10,1.0,0.0,0.0,0.42999999999999994,0,0.10000000000000031,2.1199999999999997,3.0520877838134766,0.14088716657511405,0.0,0.032764457343049884,0.6946064956726553
zenotravel,p20.pddl,25,1,25,0,0,25,1.0,0.0,0.0,73.16999999999999,0,0.0799999999999983,5.609999999999999,79.39766025543213,0.9215636803981756,0.0,0.001007586366432315,0.07065699394606759
zenotravel,p25.pddl,50,1,50,0,0,50,1.0,0.0,0.0,81.67,0,0.0799999999999983,11.499999999999972,95.55645227432251,0.854678025985546,0.0,0.0008372014458043617,0.12034770783437927
zenotravel,p28.pddl,10,1,10,0,0,10,1.0,0.0,0.0,8.43,0,0.07000000000000028,2.5599999999999987,11.625080108642578,0.7251562932226833,0.0,0.006021463882038913,0.2202135362574221
zenotravel,p20.pddl,100,1,100,0,0,100,1.0,0.0,0.0,72.44,0,0.07999999999998408,21.58000000000007,95.67661929130554,0.7571337755929977,0.0,0.0008361499454366063,0.22555144778157016
zenotravel,p33.pddl,10,1,10,0,0,10,1.0,0.0,0.0,69.42999999999999,0,0.0899999999999892,2.580000000000041,72.65160131454468,0.9556568436723537,0.0,0.0012387889374982216,0.03551194954162051
zenotravel,p10.pddl,100,1,100,0,0,100,1.0,0.0,0.0,0.78,0,0.10000000000000009,18.900000000000006,23.567896604537964,0.03309586820954621,0.0,0.0042430600268649026,0.8019383450774661
zenotravel,p36.pddl,5,1,5,0,0,5,1.0,0.0,0.0,4.24,0,0.08000000000000096,1.2999999999999998,5.845585346221924,0.7253336918158874,0.0,0.013685541355016907,0.22239004701902204
zenotravel,p16.pddl,5,1,5,0,0,5,1.0,0.0,0.0,0.19000000000000006,0,0.06999999999999984,1.0899999999999999,1.6846592426300049,0.11278245190011343,0.0,0.041551429647410106,0.6470151187953873
zenotravel,p26.pddl,25,1,25,0,0,25,1.0,0.0,0.0,72.49999999999999,0,0.09000000000000341,5.720000000000013,79.08857131004333,0.9166937624373716,0.0,0.001137964670611953,0.07232397684333487
zenotravel,p41.pddl,10,1,10,0,0,10,1.0,0.0,0.0,2.0599999999999996,0,0.10000000000000009,2.2100000000000004,4.71532416343689,0.4368734637532351,0.0,0.021207449696759008,0.46868463829837376
zenotravel,p36.pddl,100,1,100,0,0,100,1.0,0.0,0.0,4.199999999999999,0,0.10999999999999943,22.099999999999987,29.64679765701294,0.1416679146459682,0.0,0.003710350145489625,0.7454430746847371
zenotravel,p39.pddl,25,22,25,0,0,25,1.0,0.0,0.0,164.40000000000003,0,3.4999999999999645,8.500000000000021,179.46882915496826,0.9160365104853024,0.0,0.019501993836365725,0.0473619850311745
zenotravel,p13.pddl,25,1,25,0,0,25,1.0,0.0,0.0,1.62,0,0.0900000000000003,5.510000000000001,8.05333137512207,0.2011589893102399,0.0,0.011175499406124476,0.6841889080860629
zenotravel,p17.pddl,5,1,5,0,0,5,1.0,0.0,0.0,0.20000000000000007,0,0.07000000000000006,1.08,1.6899774074554443,0.11834477734299119,0.0,0.04142067207004694,0.6390617976521523
zenotravel,p38.pddl,25,20,25,0,0,25,1.0,0.0,0.0,20.689999999999998,0,2.660000000000004,6.789999999999999,31.908225536346436,0.6484221435764945,0.0,0.0833640841910816,0.21279779385618164
zenotravel,p6.pddl,25,1,25,0,0,25,1.0,0.0,0.0,0.30000000000000004,0,0.08000000000000007,4.230000000000001,5.02346396446228,0.059719747592956514,0.0,0.015925266024788415,0.842048441060687
zenotravel,p41.pddl,25,1,25,0,0,25,1.0,0.0,0.0,2.05,0,0.0900000000000003,5.1999999999999975,8.018175840377808,0.2556691248496499,0.0,0.011224498164131009,0.6485265605942335
zenotravel,p39.pddl,100,57,93,0,0,93,1.0,0.0,0.0,842.6499999999994,0,19.239999999999807,27.35000000000042,907.3534078598022,0.9286899599435897,0.0,0.02120452718129057,0.030142610104382114
zenotravel,p19.pddl,5,1,5,0,0,5,1.0,0.0,0.0,0.20000000000000007,0,0.08000000000000007,1.1000000000000005,1.6875927448272705,0.11851200511084835,0.0,0.04740480204433936,0.651816028109666
zenotravel,p19.pddl,100,44,100,0,0,100,1.0,0.0,0.0,20.710000000000047,0,8.689999999999987,26.529999999999983,64.00283718109131,0.3235794054160854,0.0,0.1357752309544071,0.41451287424861033
zenotravel,p23.pddl,25,1,25,0,0,25,1.0,0.0,0.0,20.25,0,0.08000000000000185,5.699999999999996,27.03869342803955,0.748926720660268,0.0,0.002958722847052979,0.21080900285251972
zenotravel,p2.pddl,5,1,5,0,0,5,1.0,0.0,0.0,0.26,0,0.07000000000000006,1.1299999999999997,1.7337288856506348,0.14996577732072974,0.0,0.04037540158635035,0.6517743398939406
zenotravel,p10.pddl,5,1,5,0,0,5,1.0,0.0,0.0,0.75,0,0.06999999999999984,1.1099999999999997,2.233086109161377,0.33585807413474905,0.0,0.03134675358590984,0.4970699497194284
zenotravel,p37.pddl,50,1,50,0,0,50,1.0,0.0,0.0,0.42000000000000004,0,0.10000000000000009,9.820000000000002,12.016227006912231,0.03495273514376839,0.0,0.008322079796135338,0.8172282359804897
zenotravel,p4.pddl,5,1,5,0,0,5,1.0,0.0,0.0,0.33000000000000007,0,0.07000000000000006,1.1800000000000004,1.8337335586547852,0.17996071372663644,0.0,0.038173484729892605,0.6434958854467606
zenotravel,p9.pddl,50,26,54,0,0,54,1.0,0.0,0.0,17.06000000000001,0,4.94000000000003,14.61999999999999,41.31167554855347,0.41295831683102396,0.0,0.11957878576466997,0.35389511090677395
zenotravel,p15.pddl,100,10,100,0,0,100,1.0,0.0,0.0,1.2399999999999962,0,1.1000000000000023,19.569999999999993,27.520551204681396,0.04505723707267409,0.0,0.03997012966124335,0.7111049431550277
zenotravel,p32.pddl,5,1,0,0,0,0,0,0,0,0.8900000000000001,0,0,0,899.2291476726532,0.0009897366008469147,0.0,0.0,0.0
zenotravel,p30.pddl,50,1,50,0,0,50,1.0,0.0,0.0,5.17,0,0.08999999999999897,11.250000000000004,18.33347725868225,0.2819977861838307,0.0,0.004909052370704927,0.6136315463381231
zenotravel,p25.pddl,5,1,5,0,0,5,1.0,0.0,0.0,81.37,0,0.0899999999999892,1.3400000000000034,83.16706991195679,0.9783920497156,0.0,0.0010821590816565494,0.01611214632688838
zenotravel,p21.pddl,50,1,50,0,0,50,1.0,0.0,0.0,81.98,0,0.09000000000001762,10.89,93.82177591323853,0.8737843555190303,0.0,0.000959265576930082,0.1160711348085172
zenotravel,p3.pddl,50,14,56,0,0,56,1.0,0.0,0.0,3.549999999999995,0,1.609999999999994,13.030000000000014,21.637959718704224,0.16406352752987677,0.0,0.07440627586566226,0.6021824686519154
zenotravel,p11.pddl,25,1,25,0,0,25,1.0,0.0,0.0,0.5700000000000001,0,0.06000000000000005,4.269999999999999,5.270732402801514,0.10814436333307913,0.0,0.011383617192955707,0.8101340902320134
zenotravel,p40.pddl,5,1,5,0,0,5,1.0,0.0,0.0,3.710000000000001,0,0.09000000000000075,1.2499999999999991,5.201114892959595,0.713308603319258,0.0,0.01730398229076381,0.24033308737171744
zenotravel,p3.pddl,10,1,10,0,0,10,1.0,0.0,0.0,0.32000000000000006,0,0.07000000000000006,2.04,2.957514524459839,0.10819896144328993,0.0,0.02366852281571969,0.6897683792009732
zenotravel,p12.pddl,10,1,10,0,0,10,1.0,0.0,0.0,2.14,0,0.07999999999999963,2.2999999999999994,4.764064311981201,0.4491962870060526,0.0,0.016792384560973848,0.4827810561280003
zenotravel,p14.pddl,100,40,100,84,0,184,0.5434782608695652,0.45652173913043476,0.0,18.729999999999983,0,9.669999999999998,40.21000000000004,81.38663125038147,0.23013607655510612,0.0,0.11881558250335707,0.4940614862936912
zenotravel,p34.pddl,100,1,100,0,0,100,1.0,0.0,0.0,10.569999999999999,0,0.0799999999999983,23.62,38.5276198387146,0.27434863726979314,0.0,0.0020764324485887404,0.6130666804458388
zenotravel,p9.pddl,25,2,25,0,0,25,1.0,0.0,0.0,0.56,0,0.07999999999999985,4.360000000000002,5.702584743499756,0.09820108340140514,0.0,0.014028726200200707,0.7645655779109403
zenotravel,p10.pddl,25,1,25,0,0,25,1.0,0.0,0.0,0.76,0,0.07999999999999985,4.799999999999999,6.985769271850586,0.10879259970157446,0.0,0.011451852600165709,0.6871111560099438
zenotravel,p5.pddl,25,14,25,0,0,25,1.0,0.0,0.0,2.4100000000000024,0,1.2200000000000024,6.139999999999996,11.093340158462524,0.21724746249320953,0.0,0.10997589387623066,0.5534852363934873
zenotravel,p7.pddl,50,1,50,0,0,50,1.0,0.0,0.0,0.26,0,0.08000000000000007,9.499999999999998,12.011767387390137,0.02164544080939713,0.0,0.0066601356336606615,0.7908911064972026
zenotravel,p9.pddl,100,54,108,0,0,108,1.0,0.0,0.0,78.01000000000005,0,17.449999999999985,29.489999999999974,135.72374629974365,0.5747704593101656,0.0,0.1285699848091575,0.21727959037375666
zenotravel,p16.pddl,100,3,108,0,0,108,1.0,0.0,0.0,0.37000000000000144,0,0.28999999999999737,20.069999999999983,25.72651219367981,0.014382050594907254,0.0,0.01127241803384608,0.7801290687561817
zenotravel,p20.pddl,10,1,10,0,0,10,1.0,0.0,0.0,73.39,0,0.0800000000000125,2.359999999999985,76.04559993743896,0.9650788482223341,0.0,0.0010520003795857582,0.031034011197774825
zenotravel,p21.pddl,5,1,5,0,0,5,1.0,0.0,0.0,82.22999999999999,0,0.09000000000000341,1.2800000000000011,83.82765579223633,0.980941184897308,0.0,0.0010736313588807136,0.01526942377074736
zenotravel,p8.pddl,100,8,128,0,0,128,1.0,0.0,0.0,5.390000000000001,0,1.1099999999999992,25.109999999999992,37.6739068031311,0.14306984481768784,0.0,0.02946336321848485,0.6665090544289685
zenotravel,p5.pddl,10,3,10,0,0,10,1.0,0.0,0.0,0.4399999999999995,0,0.1499999999999999,1.9200000000000008,2.8187615871429443,0.15609691930206027,0.0,0.05321485885297512,0.6811501933180822
zenotravel,p39.pddl,5,4,5,0,0,5,1.0,0.0,0.0,9.56,0,0.3499999999999983,1.450000000000001,11.862195014953613,0.8059216686244459,0.0,0.02950550042035091,0.12223707317002588
zenotravel,p24.pddl,100,1,100,0,0,100,1.0,0.0,0.0,19.330000000000002,0,0.08999999999999986,23.53000000000001,47.22833466529846,0.40928819821806955,0.0,0.0019056356875129952,0.49821786363534293
zenotravel,p34.pddl,50,1,50,0,0,50,1.0,0.0,0.0,10.45,0,0.08999999999999986,11.889999999999992,24.913146018981934,0.4194572613205048,0.0,0.0036125505759660647,0.47725807053596164
zenotravel,p31.pddl,25,1,25,0,0,25,1.0,0.0,0.0,217.35,0,0.09000000000000341,6.64999999999992,224.80151987075806,0.96685289372135,0.0,0.00040035316510202346,0.029581650532536925
zenotravel,p3.pddl,25,6,25,0,0,25,1.0,0.0,0.0,1.0899999999999994,0,0.5,5.519999999999999,8.548461675643921,0.12750832153878658,0.0,0.058490055751737,0.6457302154991763
zenotravel,p34.pddl,5,1,5,0,0,5,1.0,0.0,0.0,10.409999999999998,0,0.08000000000000007,1.3800000000000008,12.170886516571045,0.8553197818274335,0.0,0.0065730626845528104,0.11338533130853594
zenotravel,p19.pddl,50,26,54,0,0,54,1.0,0.0,0.0,6.319999999999997,0,3.609999999999994,14.720000000000008,29.19989848136902,0.21643910865075336,0.0,0.12363056680842069,0.504111341667578
zenotravel,p20.pddl,50,1,50,0,0,50,1.0,0.0,0.0,72.99,0,0.10000000000000853,10.899999999999991,84.93072414398193,0.8594063071481766,0.0,0.0011774302057107138,0.12833989242245675
zenotravel,p18.pddl,50,5,52,0,0,52,1.0,0.0,0.0,0.7100000000000035,0,0.45000000000000284,10.639999999999988,14.248323678970337,0.04983042328326107,0.0,0.03158266264432044,0.74675451230126
zenotravel,p30.pddl,10,1,10,0,0,10,1.0,0.0,0.0,5.190000000000001,0,0.09000000000000075,2.389999999999998,7.931080102920532,0.6543875402404322,0.0,0.011347760813417991,0.301346092711875
zenotravel,p38.pddl,100,78,96,8,0,104,0.9230769230769231,0.07692307692307693,0.0,830.8200000000004,0,33.90000000000021,29.049999999999322,906.798716545105,0.9162121481219307,0.0,0.03738426111712962,0.032035775382082105
zenotravel,p3.pddl,100,118,80,122,0,202,0.39603960396039606,0.6039603960396039,0.0,721.0699999999997,0,106.94999999999945,60.55000000000109,913.7557628154755,0.789127718087632,0.0,0.11704440546614316,0.06626497195862677
zenotravel,p27.pddl,25,1,25,0,0,25,1.0,0.0,0.0,51.220000000000006,0,0.0799999999999983,5.86999999999999,58.49330925941467,0.8756557057293863,0.0,0.0013676777910650022,0.10035335791939651
zenotravel,p16.pddl,50,2,72,0,0,72,1.0,0.0,0.0,0.2799999999999998,0,0.1699999999999997,13.51,17.147221326828003,0.016329176294115982,0.0,0.009914142749998979,0.7878827561910966
zenotravel,p28.pddl,5,1,5,0,0,5,1.0,0.0,0.0,8.52,0,0.0799999999999983,1.3900000000000023,10.326106071472168,0.8250932094856279,0.0,0.007747354079677093,0.13461027713439258
zenotravel,p7.pddl,100,1,100,0,0,100,1.0,0.0,0.0,0.26,0,0.07999999999999985,18.799999999999997,23.065651416778564,0.011272172430858343,0.0,0.0034683607479564066,0.8150647757697569
zenotravel,p29.pddl,100,1,100,0,0,100,1.0,0.0,0.0,114.66000000000001,0,0.09000000000001762,22.91999999999993,142.70865440368652,0.8034551266642597,0.0,0.0006306555154351781,0.16060693793079342
zenotravel,p8.pddl,10,6,10,0,0,10,1.0,0.0,0.0,2.539999999999999,0,0.6000000000000016,2.56,6.164302825927734,0.4120498411136585,0.0,0.09733460813708499,0.41529432805156147
zenotravel,p37.pddl,100,1,100,0,0,100,1.0,0.0,0.0,0.43000000000000016,0,0.07999999999999985,19.520000000000003,23.26774835586548,0.018480516181601347,0.0,0.003438235568670011,0.8389294787554843
zenotravel,p22.pddl,100,1,100,0,0,100,1.0,0.0,0.0,5.049999999999999,0,0.08999999999999986,20.980000000000004,28.176685333251953,0.17922619145128393,0.0,0.0031941301446763433,0.7445872270589977
zenotravel,p41.pddl,100,1,100,0,0,100,1.0,0.0,0.0,2.05,0,0.10000000000000009,20.409999999999997,24.897809743881226,0.08233655976521383,0.0,0.00401641754952263,0.8197508218575679
zenotravel,p23.pddl,50,1,50,0,0,50,1.0,0.0,0.0,20.26,0,0.07999999999999474,11.210000000000019,33.520203590393066,0.6044116034488091,0.0,0.0023866203492547656,0.33442517643934655
zenotravel,p31.pddl,50,1,50,0,0,50,1.0,0.0,0.0,217.54000000000002,0,0.08999999999997499,13.149999999999977,232.35415148735046,0.936243224437688,0.0,0.000387339754525,0.056594641911168406
zenotravel,p26.pddl,5,1,5,0,0,5,1.0,0.0,0.0,71.99000000000001,0,0.0800000000000125,1.319999999999979,73.7070631980896,0.9767042244855837,0.0,0.0010853776629929004,0.017908731439379773
zenotravel,p22.pddl,5,1,5,0,0,5,1.0,0.0,0.0,5.06,0,0.08000000000000007,1.2599999999999998,6.594949722290039,0.7672537643308914,0.0,0.012130494297721615,0.19105528518911524
zenotravel,p13.pddl,100,1,100,0,0,100,1.0,0.0,0.0,1.6099999999999997,0,0.10000000000000009,21.549999999999983,25.0629563331604,0.06423823185893814,0.0,0.003989952289375044,0.8598347183603204
zenotravel,p24.pddl,25,1,25,0,0,25,1.0,0.0,0.0,19.560000000000002,0,0.060000000000002274,6.020000000000003,26.759742736816406,0.7309487311733045,0.0,0.002242174022004086,0.22496479354106824
zenotravel,p37.pddl,5,1,5,0,0,5,1.0,0.0,0.0,0.42999999999999994,0,0.06999999999999984,1.1600000000000001,1.9318523406982422,0.22258429950426864,0.0,0.03623465340767156,0.6004599707557016
